Connection Count,Handshake Duration (s),Version 1 Timestamp (s),Version 1 Bytes,Version 2 Timestamp (s),Version 2 Bytes,Verack 1 Timestamp (s),Verack 1 Bytes,Verack 2 Timestamp (s),Verack 2 Bytes
9103,0.018797874450684,1661041863.8854,242,1661041863.887,242,1661041863.88724,90,1661041863.90419,90
9104,0.014596939086914,1661041864.75538,242,1661041864.75715,242,1661041864.75732,90,1661041864.76997,90
9105,0.005265951156616,1661041865.61621,242,1661041865.61794,242,1661041865.61802,90,1661041865.62148,90
9106,0.008827924728394,1661041866.47848,242,1661041866.48012,242,1661041866.48034,90,1661041866.48731,114
9107,0.047318935394287,1661041867.33638,242,1661041867.33805,242,1661041867.33827,90,1661041867.3837,90
9108,0.013852834701538,1661041868.19838,242,1661041868.20012,242,1661041868.20033,90,1661041868.21224,90
9109,0.022778987884522,1661041869.06642,242,1661041869.06749,242,1661041869.06758,90,1661041869.0892,114
9110,0.019556045532227,1661041869.93722,242,1661041869.93893,242,1661041869.93912,90,1661041869.95678,114
9111,0.023823022842407,1661041870.80965,242,1661041870.81133,242,1661041870.81155,90,1661041870.83347,90
9112,0.048939943313599,1661041871.67708,242,1661041871.67867,242,1661041871.6789,90,1661041871.72602,90
9113,0.033552169799805,1661041872.55117,242,1661041872.55301,242,1661041872.55319,90,1661041872.58472,114
9114,0.009176015853882,1661041873.41983,242,1661041873.42152,242,1661041873.42175,90,1661041873.42901,90
9115,0.011841058731079,1661041874.28522,242,1661041874.28695,242,1661041874.28717,90,1661041874.29706,90
9116,0.025797843933106,1661041875.14501,242,1661041875.14672,242,1661041875.14693,90,1661041875.17081,90
9117,0.037279844284058,1661041876.01212,242,1661041876.01397,242,1661041876.01397,90,1661041876.0494,90
9118,0.022679090499878,1661041876.89681,242,1661041876.89846,242,1661041876.89869,90,1661041876.91949,90
9119,0.044363975524902,1661041877.54468,242,1661041877.54629,242,1661041877.54653,90,1661041877.58905,90
9120,0.017966985702515,1661041878.09775,242,1661041878.09932,242,1661041878.09955,90,1661041878.11572,90
9121,0.037946939468384,1661041878.97135,242,1661041878.97297,242,1661041878.97315,90,1661041879.00929,114
9122,0.043126821517944,1661041879.83134,242,1661041879.83308,242,1661041879.83325,90,1661041879.87447,114
9123,0.007223844528198,1661041880.70486,242,1661041880.70643,242,1661041880.70659,90,1661041880.71209,90
9124,0.003458023071289,1661041881.60359,242,1661041881.60506,242,1661041881.60526,90,1661041881.60705,90
9125,0.050439119338989,1661041882.47294,242,1661041882.47449,242,1661041882.47466,90,1661041882.52338,90
9126,0.0102858543396,1661041883.07597,242,1661041883.07747,242,1661041883.07766,90,1661041883.08625,90
9127,0.020417928695679,1661041883.67821,242,1661041883.6798,242,1661041883.67996,90,1661041883.69863,90
9128,0.020534038543701,1661041884.55931,242,1661041884.56103,242,1661041884.5612,90,1661041884.57984,90
9129,0.044097185134888,1661041885.42078,242,1661041885.42246,242,1661041885.4227,90,1661041885.46488,90
9130,0.051309823989868,1661041886.29703,242,1661041886.29861,242,1661041886.29878,90,1661041886.34834,90
9131,0.048518896102905,1661041887.1644,242,1661041887.16593,242,1661041887.1661,90,1661041887.21292,90
9132,0.021636962890625,1661041888.05089,242,1661041888.05251,242,1661041888.0527,90,1661041888.07252,90
9133,0.050392150878906,1661041888.64393,242,1661041888.64572,242,1661041888.64597,90,1661041888.69432,114
9134,0.016458034515381,1661041889.27538,242,1661041889.27641,242,1661041889.27649,138,1661041889.29184,90
9135,0.012058973312378,1661041890.15098,242,1661041890.15262,242,1661041890.15276,90,1661041890.16304,90
9136,0.043307065963745,1661041891.03328,242,1661041891.03488,242,1661041891.03504,90,1661041891.07659,90
9137,0.03488302230835,1661041891.89907,242,1661041891.90073,242,1661041891.90087,90,1661041891.93395,90
9138,0.025884866714478,1661041892.76498,242,1661041892.76649,242,1661041892.76662,114,1661041892.79087,90
9139,0.016893863677979,1661041893.63322,242,1661041893.63501,242,1661041893.6353,90,1661041893.65012,90
9140,0.021495819091797,1661041894.50096,242,1661041894.50293,242,1661041894.5031,90,1661041894.52246,90
9141,0.029255151748657,1661041895.38011,242,1661041895.38163,242,1661041895.38185,90,1661041895.40937,90
9142,0.00261116027832,1661041896.24918,242,1661041896.2508,242,1661041896.251,90,1661041896.25179,90
9143,0.035276174545288,1661041897.13315,242,1661041897.13482,242,1661041897.13513,90,1661041897.16843,90
9144,0.016438961029053,1661041898.00123,242,1661041898.00275,242,1661041898.00291,90,1661041898.01767,90
9145,0.018399953842163,1661041898.86971,242,1661041898.87125,242,1661041898.87142,90,1661041898.88811,90
9146,0.009867906570435,1661041899.73515,242,1661041899.73677,242,1661041899.73699,90,1661041899.74501,90
9147,0.021082878112793,1661041900.61426,242,1661041900.61593,242,1661041900.61612,90,1661041900.63535,90
9148,0.034329891204834,1661041901.48803,242,1661041901.48962,242,1661041901.48982,90,1661041901.52236,90
9149,0.010464191436768,1661041902.35611,242,1661041902.3578,242,1661041902.35809,90,1661041902.36657,90
9150,0.037070989608765,1661041903.23011,242,1661041903.23183,242,1661041903.23198,90,1661041903.26718,90
9151,0.021296977996826,1661041904.08746,242,1661041904.08903,242,1661041904.08933,90,1661041904.10876,90
9152,0.021042108535767,1661041904.98105,242,1661041904.98268,242,1661041904.98293,90,1661041905.00209,114
9153,0.022720098495483,1661041905.86581,242,1661041905.86741,242,1661041905.86771,90,1661041905.88853,90
9154,0.207696914672852,1661041906.73747,242,1661041906.73917,242,1661041906.73954,90,1661041906.94517,90
9155,0.021873950958252,1661041907.61194,242,1661041907.61355,242,1661041907.61382,90,1661041907.63382,90
9156,0.047954082489014,1661041908.48023,242,1661041908.4819,242,1661041908.48213,90,1661041908.52819,90
9157,0.028931140899658,1661041909.3461,242,1661041909.34777,242,1661041909.34807,90,1661041909.37504,90
9158,0.012570858001709,1661041910.2069,242,1661041910.20863,242,1661041910.20897,90,1661041910.21947,90
9159,0.04997992515564,1661041911.00703,242,1661041911.0086,242,1661041911.00882,90,1661041911.05701,114
9160,0.002726078033447,1661041911.39203,242,1661041911.3933,242,1661041911.39341,90,1661041911.39475,90
9161,0.034723997116089,1661041912.2617,242,1661041912.26343,242,1661041912.26358,114,1661041912.29642,114
9162,0.039758920669556,1661041913.14515,242,1661041913.14681,242,1661041913.14706,90,1661041913.18491,90
9163,0.020106077194214,1661041914.01501,242,1661041914.01657,242,1661041914.01673,90,1661041914.03512,90
9164,0.047456979751587,1661041914.87811,242,1661041914.88001,242,1661041914.88022,90,1661041914.92556,90
9165,0.049762010574341,1661041915.74501,242,1661041915.74681,242,1661041915.74699,90,1661041915.79477,90
9166,0.018777847290039,1661041916.54169,242,1661041916.54346,242,1661041916.54364,90,1661041916.56046,90
9167,0.023493051528931,1661041916.97016,242,1661041916.97185,242,1661041916.97203,90,1661041916.99366,90
9168,0.049417018890381,1661041917.84702,242,1661041917.84863,242,1661041917.84887,90,1661041917.89644,90
9169,0.033747911453247,1661041918.71,242,1661041918.71181,242,1661041918.712,90,1661041918.74375,90
9170,0.0054030418396,1661041919.56924,242,1661041919.57089,242,1661041919.57108,90,1661041919.57465,90
9171,0.041687965393067,1661041920.42601,242,1661041920.42773,242,1661041920.42796,90,1661041920.4677,90
9172,0.050502061843872,1661041921.28525,242,1661041921.28708,242,1661041921.28732,90,1661041921.33575,90
9173,0.019984006881714,1661041922.05162,242,1661041922.05322,242,1661041922.05344,90,1661041922.07161,90
9174,0.040370941162109,1661041922.46682,242,1661041922.46843,242,1661041922.46863,90,1661041922.5072,90
9175,0.047667026519775,1661041923.32867,242,1661041923.33029,242,1661041923.33041,90,1661041923.37633,90
9176,0.012394905090332,1661041924.18807,242,1661041924.18969,242,1661041924.18983,90,1661041924.20047,90
9177,0.023489952087402,1661041925.0522,242,1661041925.05382,242,1661041925.05397,90,1661041925.07569,90
9178,0.022302865982056,1661041925.92254,242,1661041925.92424,242,1661041925.92438,90,1661041925.94484,90
9179,0.012768983840942,1661041926.78389,242,1661041926.78558,242,1661041926.78575,90,1661041926.79666,90
9180,0.050925016403198,1661041927.5665,242,1661041927.56812,242,1661041927.56835,90,1661041927.61743,90
9181,0.029282093048096,1661041927.99005,242,1661041927.99162,242,1661041927.99179,90,1661041928.01934,90
9182,0.005913019180298,1661041928.85482,242,1661041928.85648,242,1661041928.85668,90,1661041928.86074,90
9183,0.0471510887146,1661041929.72698,242,1661041929.72857,242,1661041929.72872,90,1661041929.77413,90
9184,0.018772125244141,1661041930.58967,242,1661041930.59135,242,1661041930.59152,90,1661041930.60845,90
9185,0.009001016616821,1661041931.45971,242,1661041931.46151,242,1661041931.46172,90,1661041931.46871,90
9186,0.003198862075806,1661041932.32276,242,1661041932.32456,242,1661041932.32476,90,1661041932.32596,90
9187,0.003304958343506,1661041933.09999,242,1661041933.10172,242,1661041933.1019,90,1661041933.1033,90
9188,0.023627996444702,1661041933.49879,242,1661041933.50044,242,1661041933.50067,90,1661041933.52242,90
9189,0.047733068466187,1661041934.36145,242,1661041934.36314,242,1661041934.36327,90,1661041934.40918,90
9190,0.016119956970215,1661041935.22726,242,1661041935.22899,242,1661041935.22914,90,1661041935.24338,90
9191,0.025403022766113,1661041936.10162,242,1661041936.10335,242,1661041936.10352,90,1661041936.12702,90
9192,0.009764909744263,1661041936.97757,242,1661041936.97962,242,1661041936.97983,90,1661041936.98733,90
9193,0.037009000778198,1661041937.8425,242,1661041937.84425,242,1661041937.84436,90,1661041937.87951,114
9194,0.031473875045776,1661041938.65403,242,1661041938.65584,242,1661041938.65598,90,1661041938.6855,114
9195,0.019104957580566,1661041939.0359,242,1661041939.03786,242,1661041939.03811,90,1661041939.05501,114
9196,0.046929121017456,1661041939.90278,242,1661041939.90465,242,1661041939.90481,90,1661041939.94971,90
9197,0.03194785118103,1661041940.76496,242,1661041940.76672,242,1661041940.76685,90,1661041940.79691,114
9198,0.035837888717651,1661041941.62576,242,1661041941.62737,242,1661041941.6275,90,1661041941.6616,90
9199,0.037476062774658,1661041942.49913,242,1661041942.50083,242,1661041942.50098,90,1661041942.5366,90
9200,0.034919023513794,1661041943.36373,242,1661041943.36527,242,1661041943.36543,90,1661041943.39865,90
9201,0.04255223274231,1661041945.41919,242,1661041945.42077,242,1661041945.42093,90,1661041945.46174,90
9202,0.031502962112427,1661041946.29066,242,1661041946.29237,242,1661041946.29248,90,1661041946.32217,114
9203,0.035014867782593,1661041947.15662,242,1661041947.15842,242,1661041947.15854,90,1661041947.19163,90
9204,0.024384021759033,1661041948.02099,242,1661041948.02264,242,1661041948.02275,90,1661041948.04537,90
9205,0.046332120895386,1661041948.897,242,1661041948.89868,242,1661041948.89884,90,1661041948.94334,90
9206,0.00613808631897,1661041950.94883,242,1661041950.95052,242,1661041950.95068,90,1661041950.95497,90
9207,0.035166025161743,1661041951.81315,242,1661041951.81476,242,1661041951.81488,90,1661041951.84831,90
9208,0.045058012008667,1661041952.67595,242,1661041952.67765,242,1661041952.67789,90,1661041952.72101,90
9209,0.034475088119507,1661041953.54606,242,1661041953.54768,242,1661041953.54787,90,1661041953.58054,90
9210,0.026731014251709,1661041954.41428,242,1661041954.41599,242,1661041954.41614,90,1661041954.44101,90
9211,0.044009923934937,1661041955.28067,242,1661041955.28249,242,1661041955.28268,114,1661041955.32468,90
9212,0.048043966293335,1661041956.15198,242,1661041956.15366,242,1661041956.1541,90,1661041956.20003,90
9213,0.003544807434082,1661041957.01976,242,1661041957.02132,242,1661041957.02182,90,1661041957.02331,90
9214,0.003255844116211,1661041957.89449,242,1661041957.89611,242,1661041957.89661,90,1661041957.89774,90
9215,0.046102046966553,1661041958.75764,242,1661041958.7592,242,1661041958.75964,90,1661041958.80374,90
9216,0.02158522605896,1661041959.64967,242,1661041959.6513,242,1661041959.65175,90,1661041959.67126,90
9217,0.026788949966431,1661041960.52406,242,1661041960.52583,242,1661041960.52596,90,1661041960.55084,114
9218,0.032097101211548,1661041961.38786,242,1661041961.38964,242,1661041961.38976,90,1661041961.41996,90
9219,0.036282062530518,1661041962.25811,242,1661041962.25974,242,1661041962.25995,90,1661041962.29439,114
9220,0.003215074539185,1661041963.12297,242,1661041963.12457,242,1661041963.12477,90,1661041963.12618,90
9221,0.029510021209717,1661041964.02012,242,1661041964.0219,242,1661041964.02201,90,1661041964.04964,90
9222,0.040690898895264,1661041964.89117,242,1661041964.89287,242,1661041964.89301,114,1661041964.93186,90
9223,0.047029972076416,1661041965.78211,242,1661041965.78377,242,1661041965.78388,90,1661041965.82914,90
9224,0.049293041229248,1661041966.37786,242,1661041966.37936,242,1661041966.37949,90,1661041966.42716,90
9225,0.006126880645752,1661041966.9898,242,1661041966.99142,242,1661041966.99158,90,1661041966.99593,90
9226,0.099998950958252,1661041967.8519,242,1661041967.85352,242,1661041967.85366,90,1661041967.9519,90
9227,0.030167818069458,1661041968.72565,242,1661041968.72734,242,1661041968.72749,90,1661041968.75581,90
9228,0.030289888381958,1661041969.59815,242,1661041969.59976,242,1661041969.60004,90,1661041969.62844,114
9229,0.046962976455689,1661041970.48692,242,1661041970.48849,242,1661041970.48888,90,1661041970.53388,114
9230,0.006249904632568,1661041971.354,242,1661041971.35569,242,1661041971.35604,90,1661041971.36025,90
9231,0.005789995193481,1661041971.97678,242,1661041971.97871,242,1661041971.97907,90,1661041971.98257,90
9232,0.022145032882691,1661041972.55213,242,1661041972.554,242,1661041972.55443,90,1661041972.57427,90
9233,0.043519973754883,1661041973.42016,242,1661041973.42183,242,1661041973.42224,90,1661041973.46368,90
9234,0.032913208007813,1661041974.29442,242,1661041974.29621,242,1661041974.29666,90,1661041974.32733,90
9235,0.018265962600708,1661041975.14937,242,1661041975.15114,242,1661041975.15127,90,1661041975.16763,90
9236,0.00411581993103,1661041976.02154,242,1661041976.02315,242,1661041976.0234,90,1661041976.02565,90
9237,0.022388935089111,1661041976.88599,242,1661041976.88761,242,1661041976.88786,90,1661041976.90838,90
9238,0.015549898147583,1661041977.50504,242,1661041977.50664,242,1661041977.50679,90,1661041977.52059,90
9239,0.0258469581604,1661041978.07833,242,1661041978.07993,242,1661041978.08013,90,1661041978.10418,90
9240,0.021043062210083,1661041978.95434,242,1661041978.95598,242,1661041978.95648,90,1661041978.97538,90
9241,0.037095069885254,1661041979.8239,242,1661041979.82574,242,1661041979.82615,90,1661041979.86099,114
9242,0.042654991149902,1661041980.7021,242,1661041980.70398,242,1661041980.70433,90,1661041980.74475,90
9243,0.017210960388184,1661041981.57902,242,1661041981.58093,242,1661041981.58137,90,1661041981.59623,114
9244,0.021142959594727,1661041982.44398,242,1661041982.44566,242,1661041982.44585,90,1661041982.46513,114
9245,0.036133050918579,1661041983.08031,242,1661041983.08217,242,1661041983.08235,90,1661041983.11644,90
9246,0.039005041122437,1661041983.65298,242,1661041983.65479,242,1661041983.65496,90,1661041983.69199,90
9247,0.024974822998047,1661041984.51422,242,1661041984.51588,242,1661041984.51626,90,1661041984.53919,90
9248,0.052237987518311,1661041985.39142,242,1661041985.39305,242,1661041985.3935,90,1661041985.44366,90
9249,0.036266803741455,1661041986.25097,242,1661041986.25268,242,1661041986.25311,90,1661041986.28723,114
9250,0.026750087738037,1661041987.1299,242,1661041987.13178,242,1661041987.13198,90,1661041987.15665,90
9251,0.007878065109253,1661041987.99392,242,1661041987.99574,242,1661041987.99602,90,1661041988.0018,90
9252,0.017917156219483,1661041988.61031,242,1661041988.61211,242,1661041988.61227,90,1661041988.62823,90
9253,0.046140193939209,1661041989.18114,242,1661041989.18287,242,1661041989.18315,90,1661041989.22728,90
9254,0.017623901367188,1661041990.04569,242,1661041990.04759,242,1661041990.0478,90,1661041990.06332,90
9255,0.025675058364868,1661041990.91327,242,1661041990.91501,242,1661041990.91517,90,1661041990.93895,114
9256,0.044049024581909,1661041991.77736,242,1661041991.77897,242,1661041991.77915,90,1661041991.82141,90
9257,0.003175973892212,1661041992.6408,242,1661041992.6425,242,1661041992.64274,90,1661041992.64398,90
9258,0.004548072814941,1661041993.50559,242,1661041993.50719,242,1661041993.5074,90,1661041993.51014,90
9259,0.030281066894531,1661041994.19638,242,1661041994.19799,242,1661041994.19819,90,1661041994.22666,90
9260,0.005705118179321,1661041994.70483,242,1661041994.70657,242,1661041994.70678,90,1661041994.71053,90
9261,0.045285940170288,1661041995.56691,242,1661041995.56887,242,1661041995.5691,90,1661041995.61219,114
