Connection Count,Handshake Duration (s),TCP Ending Handshake Timestamp (s),Version 1 Timestamp (s),Version 1 Bytes,Version 2 Timestamp (s),Version 2 Bytes,Verack 1 Timestamp (s),Verack 1 Bytes,Verack 2 Timestamp (s),Verack 2 Bytes
87,0.050283908843994,1661103213.88767,1661103213.83739,168,1661103213.8379,168,1661103213.83814,90,1661103213.88767,90
88,0.049797058105469,1661103219.42392,1661103219.37412,168,1661103219.37454,168,1661103219.37472,90,1661103219.42392,90
89,0.049097061157227,1661103224.96549,1661103224.9164,168,1661103224.9168,168,1661103224.91698,90,1661103224.96549,114
90,0.049485921859741,1661103230.52632,1661103230.47683,168,1661103230.47724,168,1661103230.47737,114,1661103230.52632,90
91,0.049974203109741,1661103236.07465,1661103236.02468,168,1661103236.02501,168,1661103236.02528,90,1661103236.07465,90
92,0.035590887069702,1661103241.64487,1661103241.60928,168,1661103241.60968,168,1661103241.6099,90,1661103241.64487,90
93,0.006012201309204,1661103247.1512,1661103247.14519,168,1661103247.14559,168,1661103247.14571,114,1661103247.1512,90
94,0.027881145477295,1661103252.71098,1661103252.6831,168,1661103252.68352,168,1661103252.68368,90,1661103252.71098,114
95,0.035959005355835,1661103258.27518,1661103258.23922,168,1661103258.23965,168,1661103258.23984,90,1661103258.27518,90
96,0.011593103408814,1661103263.78769,1661103263.7761,168,1661103263.77651,168,1661103263.77682,90,1661103263.78769,90
97,0.040043115615845,1661103269.34875,1661103269.30871,168,1661103269.30911,168,1661103269.30929,90,1661103269.34875,114
98,0.021739959716797,1661103274.83608,1661103274.81434,168,1661103274.81474,168,1661103274.81493,90,1661103274.83608,114
99,0.001816987991333,1661103280.35509,1661103280.35328,168,1661103280.35428,168,1661103280.35442,90,1661103280.35509,90
100,0.02689003944397,1661103285.89225,1661103285.86536,168,1661103285.8659,168,1661103285.86616,90,1661103285.89225,90
101,0.01196813583374,1661103291.43543,1661103291.42346,168,1661103291.42389,168,1661103291.42411,90,1661103291.43543,90
102,0.027309894561768,1661103308.02476,1661103307.99745,168,1661103307.9978,168,1661103307.99795,90,1661103308.02476,90
103,0.039226055145264,1661103313.58018,1661103313.54096,168,1661103313.54136,168,1661103313.54151,90,1661103313.58018,114
104,0.043692827224732,1661103319.14116,1661103319.09747,168,1661103319.09782,168,1661103319.09804,90,1661103319.14116,90
105,0.021544933319092,1661103324.65206,1661103324.63051,168,1661103324.63088,168,1661103324.63111,90,1661103324.65206,114
106,0.012269973754883,1661103330.18876,1661103330.17649,168,1661103330.17702,168,1661103330.17719,90,1661103330.18876,90
107,0.049382925033569,1661103335.76471,1661103335.71533,168,1661103335.71567,168,1661103335.71592,90,1661103335.76471,114
108,0.0015869140625,1661103341.25972,1661103341.25814,168,1661103341.2585,168,1661103341.25863,90,1661103341.25972,90
109,0.049603939056397,1661103346.86623,1661103346.81662,168,1661103346.81697,168,1661103346.81711,90,1661103346.86623,114
110,0.024533987045288,1661103352.36582,1661103352.34129,168,1661103352.34168,168,1661103352.34183,90,1661103352.36582,90
111,0.027364015579224,1661103357.88351,1661103357.85615,168,1661103357.8565,168,1661103357.85662,114,1661103357.88351,114
112,0.007503032684326,1661103363.42492,1661103363.41741,168,1661103363.41778,168,1661103363.41796,90,1661103363.42492,114
113,0.01466703414917,1661103368.96596,1661103368.95129,168,1661103368.95178,168,1661103368.95193,114,1661103368.96596,90
114,0.0503249168396,1661103374.54647,1661103374.49615,168,1661103374.49659,168,1661103374.49676,90,1661103374.54647,114
115,0.017246007919312,1661103380.05149,1661103380.03424,168,1661103380.03475,168,1661103380.03498,90,1661103380.05149,114
116,0.031142950057983,1661103385.58961,1661103385.55847,168,1661103385.55897,168,1661103385.55936,90,1661103385.58961,90
117,0.02854585647583,1661103391.12631,1661103391.09776,168,1661103391.09818,168,1661103391.09836,90,1661103391.12631,114
118,0.005600929260254,1661103396.64796,1661103396.64236,168,1661103396.64276,168,1661103396.64299,90,1661103396.64796,90
119,0.013936996459961,1661103402.22334,1661103402.2094,168,1661103402.20976,168,1661103402.20996,90,1661103402.22334,114
120,0.024599075317383,1661103407.73847,1661103407.71387,168,1661103407.71423,168,1661103407.71442,90,1661103407.73847,114
121,0.058901071548462,1661103413.32733,1661103413.26843,168,1661103413.26898,168,1661103413.26938,90,1661103413.32733,90
122,0.021588087081909,1661103418.83164,1661103418.81006,168,1661103418.8104,168,1661103418.81059,114,1661103418.83164,90
123,0.016328096389771,1661103424.33118,1661103424.31485,168,1661103424.31545,168,1661103424.31563,90,1661103424.33118,114
124,0.003185987472534,1661103429.82462,1661103429.82144,168,1661103429.82181,168,1661103429.82201,90,1661103429.82462,90
125,0.009105920791626,1661103435.34411,1661103435.33501,168,1661103435.33551,168,1661103435.33563,114,1661103435.34411,90
126,0.033849954605103,1661103440.8735,1661103440.83965,168,1661103440.84001,168,1661103440.84014,114,1661103440.8735,114
127,0.03012490272522,1661103446.38767,1661103446.35755,168,1661103446.35789,168,1661103446.35803,114,1661103446.38767,90
128,0.014896869659424,1661103451.87657,1661103451.86167,168,1661103451.8621,168,1661103451.86228,90,1661103451.87657,90
129,0.005300045013428,1661103457.38997,1661103457.38467,168,1661103457.38513,168,1661103457.38526,114,1661103457.38997,90
130,0.003493070602417,1661103462.9346,1661103462.93111,168,1661103462.93159,168,1661103462.93171,114,1661103462.9346,114
131,0.030358791351318,1661103468.50876,1661103468.4784,168,1661103468.47883,168,1661103468.47896,114,1661103468.50876,114
132,0.001760005950928,1661103474.0146,1661103474.01284,168,1661103474.01375,168,1661103474.0139,138,1661103474.0146,90
133,0.055290937423706,1661103479.61703,1661103479.56174,168,1661103479.56234,168,1661103479.56249,90,1661103479.61703,90
134,0.03396487236023,1661103485.15989,1661103485.12593,168,1661103485.12647,168,1661103485.12664,90,1661103485.15989,90
135,0.045300006866455,1661103490.6863,1661103490.641,168,1661103490.64194,168,1661103490.64221,90,1661103490.6863,90
136,0.008281946182251,1661103496.17391,1661103496.16563,168,1661103496.16613,168,1661103496.16626,90,1661103496.17391,90
137,0.004335880279541,1661103501.7179,1661103501.71357,168,1661103501.71422,168,1661103501.71432,138,1661103501.7179,90
138,0.02731990814209,1661103507.25451,1661103507.22719,168,1661103507.2276,168,1661103507.22779,90,1661103507.25451,114
139,0.039389133453369,1661103512.78369,1661103512.7443,168,1661103512.74464,168,1661103512.74469,138,1661103512.78369,90
140,0.00691294670105,1661103518.29028,1661103518.28337,168,1661103518.28379,168,1661103518.28391,114,1661103518.29028,90
141,0.026530027389526,1661103523.82206,1661103523.79553,168,1661103523.79604,168,1661103523.79622,90,1661103523.82206,114
142,0.024428844451904,1661103529.34646,1661103529.32203,168,1661103529.32259,168,1661103529.32276,114,1661103529.34646,90
143,0.004085779190063,1661103534.85413,1661103534.85005,168,1661103534.85044,168,1661103534.85064,90,1661103534.85413,90
144,0.023752927780151,1661103540.4017,1661103540.37794,168,1661103540.37834,168,1661103540.3785,90,1661103540.4017,114
145,0.035470962524414,1661103545.96016,1661103545.92469,168,1661103545.92516,168,1661103545.92537,90,1661103545.96016,90
146,0.007606983184814,1661103551.48222,1661103551.47461,168,1661103551.47508,168,1661103551.47525,114,1661103551.48222,90
147,0.008584976196289,1661103557.03996,1661103557.03138,168,1661103557.03174,168,1661103557.03219,90,1661103557.03996,90
148,0.043137073516846,1661103562.60487,1661103562.56173,168,1661103562.56213,168,1661103562.56225,114,1661103562.60487,90
149,0.00121808052063,1661103568.0865,1661103568.08528,168,1661103568.08569,168,1661103568.08581,114,1661103568.0865,90
150,0.048382997512817,1661103573.64434,1661103573.59596,168,1661103573.59633,168,1661103573.59653,114,1661103573.64434,114
151,0.043776035308838,1661103579.15567,1661103579.1119,168,1661103579.11224,168,1661103579.11236,90,1661103579.15567,90
152,0.043714046478272,1661103584.66929,1661103584.62558,168,1661103584.62657,168,1661103584.62671,114,1661103584.66929,114
153,0.008737087249756,1661103590.14458,1661103590.13584,168,1661103590.13652,168,1661103590.13665,114,1661103590.14458,90
154,0.027101039886475,1661103595.67394,1661103595.64684,168,1661103595.64763,168,1661103595.64779,90,1661103595.67394,114
155,0.039451837539673,1661103601.27544,1661103601.23598,168,1661103601.23694,168,1661103601.2371,90,1661103601.27544,114
156,0.009140014648438,1661103606.77452,1661103606.76537,168,1661103606.76583,168,1661103606.76596,90,1661103606.77452,114
157,0.038780927658081,1661103612.32222,1661103612.28344,168,1661103612.28388,168,1661103612.28403,90,1661103612.32222,114
158,0.013846158981323,1661103617.80343,1661103617.78958,168,1661103617.78995,168,1661103617.79011,90,1661103617.80343,90
159,0.037588119506836,1661103623.39978,1661103623.36219,168,1661103623.3628,168,1661103623.36292,114,1661103623.39978,90
160,0.009051084518433,1661103628.92702,1661103628.91797,168,1661103628.91834,168,1661103628.91847,114,1661103628.92702,90
161,0.014621019363403,1661103634.49085,1661103634.47623,168,1661103634.4767,168,1661103634.47699,90,1661103634.49085,90
162,0.050312042236328,1661103640.05495,1661103640.00464,168,1661103640.0052,168,1661103640.00533,90,1661103640.05495,114
163,0.005344152450562,1661103645.54042,1661103645.53507,168,1661103645.53549,168,1661103645.53578,90,1661103645.54042,114
164,0.050122022628784,1661103651.12159,1661103651.07147,168,1661103651.07187,168,1661103651.072,114,1661103651.12159,114
165,0.031836986541748,1661103656.62985,1661103656.59801,168,1661103656.59839,168,1661103656.59851,114,1661103656.62985,114
166,0.049911022186279,1661103662.16326,1661103662.11335,168,1661103662.11389,168,1661103662.11402,114,1661103662.16326,114
167,0.046661138534546,1661103667.69566,1661103667.649,168,1661103667.64942,168,1661103667.64955,90,1661103667.69566,114
168,0.038712024688721,1661103673.20167,1661103673.16296,168,1661103673.16341,168,1661103673.16355,114,1661103673.20167,114
169,0.02983283996582,1661103678.74934,1661103678.71951,168,1661103678.71994,168,1661103678.72013,90,1661103678.74934,114
170,0.008904933929443,1661103684.23511,1661103684.22621,168,1661103684.22667,168,1661103684.22684,90,1661103684.23511,114
171,0.008427143096924,1661103689.75783,1661103689.7494,168,1661103689.74981,168,1661103689.74999,90,1661103689.75783,114
172,0.033132076263428,1661103695.28391,1661103695.25078,168,1661103695.25127,168,1661103695.25143,90,1661103695.28391,114
173,0.00243616104126,1661103700.75749,1661103700.75505,168,1661103700.7555,168,1661103700.7557,90,1661103700.75749,114
174,0.019036054611206,1661103706.28164,1661103706.26261,168,1661103706.26302,168,1661103706.26333,90,1661103706.28164,114
175,0.037265777587891,1661103711.81638,1661103711.77912,168,1661103711.77968,168,1661103711.77982,90,1661103711.81638,114
176,0.007728099822998,1661103717.30284,1661103717.29512,168,1661103717.29562,168,1661103717.29575,114,1661103717.30284,114
177,0.001346111297607,1661103722.84519,1661103722.84385,168,1661103722.84438,168,1661103722.84457,114,1661103722.84519,114
178,0.015329122543335,1661103728.43164,1661103728.41631,168,1661103728.41669,168,1661103728.41683,114,1661103728.43164,114
179,0.015988111495972,1661103733.95374,1661103733.93775,168,1661103733.93824,168,1661103733.93839,90,1661103733.95374,90
180,0.027179956436157,1661103739.49923,1661103739.47205,168,1661103739.47242,168,1661103739.4726,90,1661103739.49923,114
181,0.029059886932373,1661103745.02089,1661103744.99183,168,1661103744.99222,168,1661103744.99241,90,1661103745.02089,114
182,0.050267219543457,1661103750.56356,1661103750.5133,168,1661103750.51429,168,1661103750.51441,114,1661103750.56356,114
183,0.039777994155884,1661103756.09236,1661103756.05259,168,1661103756.05331,168,1661103756.05343,90,1661103756.09236,114
184,0.001384973526001,1661103761.57766,1661103761.57627,168,1661103761.57665,168,1661103761.57677,114,1661103761.57766,114
185,0.010509014129639,1661103767.11369,1661103767.10318,168,1661103767.10358,168,1661103767.10375,90,1661103767.11369,114
186,0.035027980804443,1661103772.68966,1661103772.65463,168,1661103772.65502,168,1661103772.65523,90,1661103772.68966,114
187,0.029155015945435,1661103778.23768,1661103778.20853,168,1661103778.20893,168,1661103778.20913,90,1661103778.23768,114
188,0.041127920150757,1661103783.76787,1661103783.72674,168,1661103783.72715,168,1661103783.72739,90,1661103783.76787,114
189,0.050371885299683,1661103789.28977,1661103789.2394,168,1661103789.23982,168,1661103789.24002,90,1661103789.28977,114
190,0.031018972396851,1661103794.80709,1661103794.77607,168,1661103794.77653,168,1661103794.77675,90,1661103794.80709,114
191,0.025738954544067,1661103800.33385,1661103800.30811,168,1661103800.30874,168,1661103800.30897,90,1661103800.33385,114
192,0.003008127212524,1661103805.82308,1661103805.82007,168,1661103805.82049,168,1661103805.82068,90,1661103805.82308,114
193,0.051278114318848,1661103811.40524,1661103811.35397,168,1661103811.35453,168,1661103811.35481,90,1661103811.40524,114
194,0.061960935592651,1661103816.94271,1661103816.88075,168,1661103816.88128,168,1661103816.88148,90,1661103816.94271,114
195,0.049537897109985,1661103822.47094,1661103822.42141,168,1661103822.42181,168,1661103822.42205,90,1661103822.47094,114
196,0.002799034118652,1661103827.96361,1661103827.96081,168,1661103827.96122,168,1661103827.96142,90,1661103827.96361,114
197,0.040479183197022,1661103833.5552,1661103833.51472,168,1661103833.51545,168,1661103833.51567,90,1661103833.5552,114
198,0.031442880630493,1661103839.09201,1661103839.06056,168,1661103839.06111,168,1661103839.06122,114,1661103839.09201,114
199,0.037161111831665,1661103844.65696,1661103844.6198,168,1661103844.62017,168,1661103844.62034,90,1661103844.65696,114
200,0.054420948028565,1661103850.25667,1661103850.20225,168,1661103850.2027,168,1661103850.20287,114,1661103850.25667,114
201,0.034877061843872,1661103855.80236,1661103855.76748,168,1661103855.76807,168,1661103855.76829,90,1661103855.80236,90
202,0.007814168930054,1661103861.35183,1661103861.34401,168,1661103861.34447,168,1661103861.34467,90,1661103861.35183,90
203,0.037842988967896,1661103866.92654,1661103866.88869,168,1661103866.88909,168,1661103866.88928,90,1661103866.92654,90
204,0.001272201538086,1661103872.44833,1661103872.44705,168,1661103872.44756,168,1661103872.44775,90,1661103872.44833,90
205,0.031997919082642,1661103878.02754,1661103877.99554,168,1661103877.99603,168,1661103877.99616,114,1661103878.02754,90
206,0.019176959991455,1661103883.58158,1661103883.5624,168,1661103883.56289,168,1661103883.56313,90,1661103883.58158,90
207,0.009122133255005,1661103889.12056,1661103889.11144,168,1661103889.11179,168,1661103889.11193,90,1661103889.12056,114
208,0.065887928009033,1661103894.72114,1661103894.65526,168,1661103894.65572,168,1661103894.65601,90,1661103894.72114,114
209,0.046103954315186,1661103900.27035,1661103900.22425,168,1661103900.22499,168,1661103900.22532,90,1661103900.27035,114
210,0.034681081771851,1661103905.81845,1661103905.78376,168,1661103905.78435,168,1661103905.78454,90,1661103905.81845,90
211,0.019572973251343,1661103911.33547,1661103911.3159,168,1661103911.31635,168,1661103911.31651,90,1661103911.33547,90
212,0.035461902618408,1661103916.89252,1661103916.85706,168,1661103916.85763,168,1661103916.85801,90,1661103916.89252,114
213,0.004716873168945,1661103922.39479,1661103922.39007,168,1661103922.39052,168,1661103922.39082,90,1661103922.39479,114
214,0.033831119537354,1661103927.95026,1661103927.91643,168,1661103927.91677,168,1661103927.91701,90,1661103927.95026,114
215,0.004434823989868,1661103933.46288,1661103933.45844,168,1661103933.45884,168,1661103933.45895,114,1661103933.46288,114
216,0.054589986801148,1661103939.07687,1661103939.02228,168,1661103939.02272,168,1661103939.02301,90,1661103939.07687,114
217,0.043404817581177,1661103944.61031,1661103944.5669,168,1661103944.56739,168,1661103944.56755,90,1661103944.61031,114
218,0.047593116760254,1661103950.14906,1661103950.10146,168,1661103950.10183,168,1661103950.10204,90,1661103950.14906,114
219,0.01693606376648,1661103955.6745,1661103955.65756,168,1661103955.65801,168,1661103955.65815,90,1661103955.6745,114
220,0.049450159072876,1661103961.24687,1661103961.19742,168,1661103961.19787,168,1661103961.19807,90,1661103961.24687,114
221,0.037880182266235,1661103966.77035,1661103966.73247,168,1661103966.73291,168,1661103966.73316,90,1661103966.77035,114
222,0.024419069290161,1661103972.31378,1661103972.28936,168,1661103972.28985,168,1661103972.28997,114,1661103972.31378,90
223,0.046127080917358,1661103977.87255,1661103977.82642,168,1661103977.82697,168,1661103977.82736,114,1661103977.87255,114
224,0.032763004302979,1661103983.38766,1661103983.3549,168,1661103983.35533,168,1661103983.35549,90,1661103983.38766,114
225,0.001182079315186,1661103988.89343,1661103988.89225,168,1661103988.89262,168,1661103988.89279,90,1661103988.89343,90
226,0.009572982788086,1661103994.40792,1661103994.39835,168,1661103994.39881,168,1661103994.39921,90,1661103994.40792,114
227,0.039898872375488,1661103999.9442,1661103999.9043,168,1661103999.90467,168,1661103999.90482,114,1661103999.9442,114
228,0.045801877975464,1661104005.47683,1661104005.43102,168,1661104005.4314,168,1661104005.43157,90,1661104005.47683,114
229,0.010358095169067,1661104010.97819,1661104010.96783,168,1661104010.96829,168,1661104010.96872,90,1661104010.97819,114
230,0.016770124435425,1661104016.53225,1661104016.51548,168,1661104016.51602,168,1661104016.51642,90,1661104016.53225,90
231,0.049738883972168,1661104022.0895,1661104022.03976,168,1661104022.04023,168,1661104022.04044,90,1661104022.0895,114
232,0.039975166320801,1661104027.59293,1661104027.55296,168,1661104027.55329,168,1661104027.55365,90,1661104027.59293,114
233,0.045125007629395,1661104033.11232,1661104033.06719,168,1661104033.06761,168,1661104033.06794,90,1661104033.11232,114
234,0.012380123138428,1661104038.60857,1661104038.59619,168,1661104038.59661,168,1661104038.59683,90,1661104038.60857,114
235,0.001260995864868,1661104044.11834,1661104044.11708,168,1661104044.11757,168,1661104044.11778,90,1661104044.11834,114
236,0.00584602355957,1661104049.65106,1661104049.64521,168,1661104049.64559,168,1661104049.6458,90,1661104049.65106,114
237,0.011950016021729,1661104055.17215,1661104055.1602,168,1661104055.16056,168,1661104055.16069,114,1661104055.17215,114
238,0.049298048019409,1661104060.72816,1661104060.67886,168,1661104060.67947,168,1661104060.6796,114,1661104060.72816,114
239,0.021052837371826,1661104066.2267,1661104066.20565,168,1661104066.20637,168,1661104066.20655,90,1661104066.2267,114
240,0.023221969604492,1661104071.75677,1661104071.73355,168,1661104071.73392,168,1661104071.73406,114,1661104071.75677,90
241,0.006840944290161,1661104077.25789,1661104077.25105,168,1661104077.25148,168,1661104077.25167,90,1661104077.25789,114
242,0.049983024597168,1661104082.84376,1661104082.79378,168,1661104082.79411,168,1661104082.79432,90,1661104082.84376,90
243,0.033293962478638,1661104088.36145,1661104088.32816,168,1661104088.32856,168,1661104088.32873,90,1661104088.36145,90
244,0.027114152908325,1661104093.86822,1661104093.8411,168,1661104093.84171,168,1661104093.84187,114,1661104093.86822,90
245,0.015507936477661,1661104099.41043,1661104099.39493,168,1661104099.39537,168,1661104099.3955,114,1661104099.41043,90
246,0.042052030563355,1661104104.96256,1661104104.92051,168,1661104104.92101,168,1661104104.92114,114,1661104104.96256,90
247,0.04147481918335,1661104110.47747,1661104110.436,168,1661104110.43683,168,1661104110.43708,90,1661104110.47747,114
248,0.048552989959717,1661104116.00081,1661104115.95226,168,1661104115.95284,168,1661104115.95301,114,1661104116.00081,114
249,0.007785081863403,1661104121.5111,1661104121.50331,168,1661104121.50374,168,1661104121.50392,90,1661104121.5111,90
250,0.034349918365479,1661104127.08014,1661104127.04579,168,1661104127.04613,168,1661104127.04628,90,1661104127.08014,114
251,0.018625020980835,1661104132.59591,1661104132.57728,168,1661104132.57773,168,1661104132.57793,90,1661104132.59591,90
252,0.02492094039917,1661104138.13846,1661104138.11354,168,1661104138.114,168,1661104138.11416,90,1661104138.13846,114
253,0.010406970977783,1661104143.65724,1661104143.64683,168,1661104143.64729,168,1661104143.64745,90,1661104143.65724,90
254,0.01078200340271,1661104149.17222,1661104149.16144,168,1661104149.1619,168,1661104149.1621,90,1661104149.17222,90
255,0.033101081848145,1661104154.71587,1661104154.68277,168,1661104154.68337,168,1661104154.68356,90,1661104154.71587,114
256,0.042304992675781,1661104160.24336,1661104160.20106,168,1661104160.20151,168,1661104160.20175,90,1661104160.24336,114
257,0.0055251121521,1661104165.74604,1661104165.74052,168,1661104165.74088,168,1661104165.74109,90,1661104165.74604,90
258,0.025959014892578,1661104171.28275,1661104171.25679,168,1661104171.25721,168,1661104171.25744,90,1661104171.28275,114
259,0.011775016784668,1661104176.785,1661104176.77323,168,1661104176.77376,168,1661104176.77416,90,1661104176.785,114
260,0.020663976669312,1661104182.317,1661104182.29634,168,1661104182.29685,168,1661104182.2972,90,1661104182.317,90
261,0.003765106201172,1661104187.83233,1661104187.82856,168,1661104187.82906,168,1661104187.82953,90,1661104187.83233,114
262,0.021568059921265,1661104193.40166,1661104193.3801,168,1661104193.38074,168,1661104193.38117,90,1661104193.40166,114
263,0.027750015258789,1661104198.92033,1661104198.89258,168,1661104198.89357,168,1661104198.89377,90,1661104198.92033,114
264,0.051071882247925,1661104204.48904,1661104204.43797,168,1661104204.43862,168,1661104204.4388,90,1661104204.48904,90
265,0.031198024749756,1661104210.00467,1661104209.97347,168,1661104209.97392,168,1661104209.97408,90,1661104210.00467,90
266,0.001510143280029,1661104215.53935,1661104215.53783,168,1661104215.53838,168,1661104215.53856,90,1661104215.53935,90
267,0.019427061080933,1661104221.08969,1661104221.07027,168,1661104221.07063,168,1661104221.07082,90,1661104221.08969,114
268,0.024086952209473,1661104226.64761,1661104226.62352,168,1661104226.62391,168,1661104226.62404,114,1661104226.64761,114
269,0.001116037368774,1661104232.19242,1661104232.1913,168,1661104232.19163,168,1661104232.19174,114,1661104232.19242,90
270,0.021710157394409,1661104237.76596,1661104237.74425,168,1661104237.7447,168,1661104237.7449,90,1661104237.76596,90
271,0.066666841506958,1661104243.37153,1661104243.30486,168,1661104243.30649,168,1661104243.30662,90,1661104243.37153,90
272,0.002123117446899,1661104248.83554,1661104248.83341,168,1661104248.83389,168,1661104248.83403,90,1661104248.83554,90
273,0.025587797164917,1661104254.3719,1661104254.34631,168,1661104254.34684,168,1661104254.347,114,1661104254.3719,114
274,0.030208110809326,1661104259.9038,1661104259.8736,168,1661104259.87398,168,1661104259.87422,90,1661104259.9038,90
275,0.050215005874634,1661104265.45179,1661104265.40157,168,1661104265.40196,168,1661104265.40213,90,1661104265.45179,90
276,0.021782875061035,1661104270.9884,1661104270.96662,168,1661104270.96704,168,1661104270.96733,90,1661104270.9884,90
277,0.034923076629639,1661104276.55393,1661104276.51901,168,1661104276.51947,168,1661104276.51962,90,1661104276.55393,90
278,0.014756917953491,1661104282.07064,1661104282.05589,168,1661104282.05634,168,1661104282.05667,90,1661104282.07064,90
279,0.029946088790894,1661104287.65146,1661104287.62152,168,1661104287.62205,168,1661104287.62261,90,1661104287.65146,114
280,0.024708032608032,1661104293.16321,1661104293.13851,168,1661104293.13892,168,1661104293.1394,90,1661104293.16321,90
281,0.048321008682251,1661104298.70955,1661104298.66123,168,1661104298.66165,168,1661104298.66208,90,1661104298.70955,90
282,0.013051986694336,1661104304.21406,1661104304.20101,168,1661104304.20137,168,1661104304.2017,90,1661104304.21406,90
283,0.03333592414856,1661104309.76977,1661104309.73643,168,1661104309.73678,168,1661104309.73698,90,1661104309.76977,90
284,0.023566007614136,1661104315.31471,1661104315.29114,168,1661104315.29156,168,1661104315.29177,90,1661104315.31471,90
285,0.03333592414856,1661104320.87889,1661104320.84555,168,1661104320.84589,168,1661104320.84612,90,1661104320.87889,90
286,0.056399822235108,1661104326.44618,1661104326.38978,168,1661104326.39019,168,1661104326.39036,114,1661104326.44618,90
287,0.031226873397827,1661104331.97383,1661104331.9426,168,1661104331.94302,168,1661104331.94335,90,1661104331.97383,114
288,0.03895902633667,1661104337.54953,1661104337.51057,168,1661104337.51113,168,1661104337.51147,90,1661104337.54953,90
289,0.024794816970825,1661104343.06383,1661104343.03904,168,1661104343.03952,168,1661104343.03988,90,1661104343.06383,90
290,0.004369974136353,1661104348.57836,1661104348.57399,168,1661104348.57435,168,1661104348.57455,90,1661104348.57836,90
291,0.042984008789063,1661104354.14553,1661104354.10255,168,1661104354.10296,168,1661104354.10319,90,1661104354.14553,90
292,0.062978029251099,1661104359.70517,1661104359.6422,168,1661104359.64258,168,1661104359.64273,114,1661104359.70517,90
293,0.037889003753662,1661104365.24868,1661104365.2108,168,1661104365.21144,168,1661104365.2116,114,1661104365.24868,90
294,0.011384010314941,1661104370.77714,1661104370.76576,168,1661104370.76617,168,1661104370.7663,114,1661104370.77714,90
295,0.038767099380493,1661104376.32768,1661104376.28891,168,1661104376.28938,168,1661104376.28953,90,1661104376.32768,114
296,0.00239896774292,1661104381.79643,1661104381.79403,168,1661104381.79439,168,1661104381.79454,90,1661104381.79643,114
297,0.002673149108887,1661104387.30082,1661104387.29815,168,1661104387.29851,168,1661104387.29876,90,1661104387.30082,114
298,0.011884927749634,1661104392.81399,1661104392.80211,168,1661104392.80273,168,1661104392.80281,138,1661104392.81399,90
299,0.015784978866577,1661104398.32251,1661104398.30672,168,1661104398.30726,168,1661104398.30747,90,1661104398.32251,114
300,0.011385917663574,1661104403.82551,1661104403.81413,168,1661104403.81451,168,1661104403.81476,90,1661104403.82551,114
301,0.028273820877075,1661104409.34668,1661104409.31841,168,1661104409.31875,168,1661104409.31899,90,1661104409.34668,114
302,0.018424034118652,1661104414.84139,1661104414.82297,168,1661104414.82339,168,1661104414.82361,90,1661104414.84139,114
303,0.035648107528687,1661104420.36264,1661104420.32699,168,1661104420.32745,168,1661104420.32765,90,1661104420.36264,90
304,0.047876834869385,1661104425.91259,1661104425.86472,168,1661104425.86518,168,1661104425.86537,90,1661104425.91259,114
305,0.024987936019898,1661104431.41496,1661104431.38997,168,1661104431.39027,168,1661104431.39042,90,1661104431.41496,90
306,0.009379148483276,1661104436.95161,1661104436.94223,168,1661104436.94283,168,1661104436.94334,90,1661104436.95161,90
307,0.004364967346191,1661104442.50198,1661104442.49761,168,1661104442.49807,168,1661104442.49828,90,1661104442.50198,114
308,0.023053884506226,1661104448.06861,1661104448.04556,168,1661104448.04596,168,1661104448.04615,90,1661104448.06861,90
309,0.059102058410645,1661104453.63253,1661104453.57343,168,1661104453.57395,168,1661104453.57412,90,1661104453.63253,114
310,0.049592971801758,1661104459.13832,1661104459.08873,168,1661104459.08931,168,1661104459.08946,114,1661104459.13832,90
311,0.043515920639038,1661104464.66477,1661104464.62125,168,1661104464.6224,168,1661104464.62263,90,1661104464.66477,90
312,0.02022385597229,1661104470.17772,1661104470.15749,168,1661104470.1585,168,1661104470.15869,90,1661104470.17772,90
313,0.045814990997315,1661104475.71357,1661104475.66776,168,1661104475.66817,168,1661104475.66833,90,1661104475.71357,90
314,0.042999982833862,1661104481.24353,1661104481.20053,168,1661104481.20091,168,1661104481.20106,90,1661104481.24353,90
315,0.019554138183594,1661104486.75164,1661104486.73209,168,1661104486.73248,168,1661104486.73263,90,1661104486.75164,90
316,0.035985946655274,1661104492.29861,1661104492.26262,168,1661104492.26301,168,1661104492.26331,90,1661104492.29861,90
317,0.032855987548828,1661104497.80469,1661104497.77183,168,1661104497.77226,168,1661104497.77244,90,1661104497.80469,114
318,0.020293951034546,1661104503.29588,1661104503.27558,168,1661104503.27596,168,1661104503.27611,90,1661104503.29588,90
319,0.015017986297608,1661104508.79429,1661104508.77927,168,1661104508.77961,168,1661104508.77973,114,1661104508.79429,90
320,0.003607034683228,1661104514.28818,1661104514.28458,168,1661104514.28496,168,1661104514.28513,90,1661104514.28818,114
321,0.048803091049194,1661104519.83477,1661104519.78597,168,1661104519.78642,168,1661104519.78661,90,1661104519.83477,114
322,0.050719976425171,1661104525.34561,1661104525.29489,168,1661104525.2953,168,1661104525.29543,114,1661104525.34561,114
323,0.006049156188965,1661104530.83512,1661104530.82907,168,1661104530.82955,168,1661104530.82969,114,1661104530.83512,114
324,0.049688100814819,1661104536.40864,1661104536.35895,168,1661104536.35953,168,1661104536.35976,90,1661104536.40864,114
325,0.032824993133545,1661104541.90419,1661104541.87136,168,1661104541.87183,168,1661104541.87195,114,1661104541.90419,90
